nombre_region;codigo_region;nombre_comuna;codigo_comuna;lista;pacto;nombres;primer_apellido;votos;genero
La Araucanía;9;Ercilla;9204;U;CHILE MUCHO MEJOR;JORGE;DEVAUD;192;masculino
La Araucanía;9;Galvarino;9106;A;POR CHILE, SEGUIMOS;SARA FILOMENA;HUENCHUPIL;683;femenino
La Araucanía;9;Galvarino;9106;A;POR CHILE, SEGUIMOS;ERNESTO CRISTIAN;LINCOÑIR;905;masculino
La Araucanía;9;Galvarino;9106;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JORGE OSVALDO;RIVERA;515;masculino
La Araucanía;9;Galvarino;9106;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JOSE CARLOS ANTONIO;PEÑA;574;masculino
La Araucanía;9;Galvarino;9106;R;CENTRO DEMOCRATICO;JOSE MIGUEL;HERNANDEZ;697;masculino
La Araucanía;9;Galvarino;9106;U;CHILE MUCHO MEJOR;JOSUE;PAREDES;553;masculino
La Araucanía;9;Lautaro;9108;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;CARMEN;PHILLIPS;1188;femenino
La Araucanía;9;Lautaro;9108;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;GERMAN;ORTIZ;1527;masculino
La Araucanía;9;Lautaro;9108;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;RICARDO ANDRES;OJEDA;1459;masculino
La Araucanía;9;Lautaro;9108;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ELIAS JESUS;PANTOJA;2638;masculino
La Araucanía;9;Lautaro;9108;R;CENTRO DEMOCRATICO;ERWIN MICHEL;HAURI;919;masculino
La Araucanía;9;Lautaro;9108;U;CHILE MUCHO MEJOR;PIERO EDGARDO;JARA;766;masculino
La Araucanía;9;Lonquimay;9205;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;JORGE;CERDA;576;masculino
La Araucanía;9;Lonquimay;9205;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;GUIDO;BARRIA;980;masculino
La Araucanía;9;Lonquimay;9205;G;VERDES LIBERALES POR UNA COMUNA SEGURA;EVARISTO RENE;CURICAL;488;masculino
La Araucanía;9;Lonquimay;9205;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JUAN GASTON;FUENTES;416;masculino
La Araucanía;9;Lonquimay;9205;R;CENTRO DEMOCRATICO;ANICIA;SOTO;660;femenino
La Araucanía;9;Lonquimay;9205;U;CHILE MUCHO MEJOR;PABLO;LABRIN;653;masculino
La Araucanía;9;Los Sauces;9206;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;CONSTANZA;CASTILLO;638;masculino
La Araucanía;9;Los Sauces;9206;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;PAMELA;MUÑOZ;312;femenino
La Araucanía;9;Los Sauces;9206;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;GREGORIO ESTEBAN;CASTILLO;301;masculino
La Araucanía;9;Los Sauces;9206;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JAIME JUAN DE DIOS;BADILLA;710;masculino
La Araucanía;9;Los Sauces;9206;P;PARTIDO DE LA GENTE E INDEPENDIENTES;JUAN CARLOS;AGUILERA;459;masculino
La Araucanía;9;Los Sauces;9206;Y;REPUBLICANOS E INDEPENDIENTES;CAROLINA ANTONELLA;IUBINI;198;femenino
La Araucanía;9;Lumaco;9207;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;LUIS;FUENTES;472;masculino
La Araucanía;9;Lumaco;9207;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;SANTIAGO ADOLFO;GUIDOTTI;801;masculino
La Araucanía;9;Lumaco;9207;T;TU COMUNA RADICAL;EVANS GREGORIO;CURIN;256;masculino
La Araucanía;9;Lumaco;9207;U;CHILE MUCHO MEJOR;NICOLAS FROILAN;SEPULVEDA;342;masculino
La Araucanía;9;Lumaco;9207;Y;REPUBLICANOS E INDEPENDIENTES;ALEJANDRO ROBERTO;FUENTES;379;masculino
La Araucanía;9;Lumaco;9207;Y;REPUBLICANOS E INDEPENDIENTES;YANELA MABEL;FLORES;787;femenino
La Araucanía;9;Melipeuco;9110;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;NELSON;SEPULVEDA;471;masculino
La Araucanía;9;Melipeuco;9110;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;MARIA TERESA;HUENCHUMAN;438;femenino
La Araucanía;9;Melipeuco;9110;T;TU COMUNA RADICAL;FAUMELIZA LILIAN;VILLANUEVA;307;femenino
La Araucanía;9;Melipeuco;9110;T;TU COMUNA RADICAL;ANTONIO EDEMAR;MASSA;395;masculino
La Araucanía;9;Melipeuco;9110;U;CHILE MUCHO MEJOR;ELOISA ESTEFANY;HERRERA;307;femenino
La Araucanía;9;Melipeuco;9110;U;CHILE MUCHO MEJOR;RENE;EPULEF;495;masculino
La Araucanía;9;Perquenco;9113;A;POR CHILE, SEGUIMOS;MAURICIO ANDRES;SANDOVAL;331;masculino
La Araucanía;9;Perquenco;9113;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;MILTON;BRANTE;613;masculino
La Araucanía;9;Perquenco;9113;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JONATHAN ANDRES;FERNANDEZ;356;masculino
La Araucanía;9;Perquenco;9113;R;CENTRO DEMOCRATICO;WILSON GABRIEL;SOTO;397;masculino
La Araucanía;9;Perquenco;9113;U;CHILE MUCHO MEJOR;LUCRECIA PAOLA;ANTILAO;358;femenino
La Araucanía;9;Perquenco;9113;U;CHILE MUCHO MEJOR;MIRIAM;ANTIL;205;femenino
La Araucanía;9;Purén;9208;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;CRISTIAN JAVIER;ARANEDA;560;masculino
La Araucanía;9;Purén;9208;G;VERDES LIBERALES POR UNA COMUNA SEGURA;HUMBERTO ABELARDO;PAILLALEO;529;masculino
La Araucanía;9;Purén;9208;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ENELIO ENRIQUE;SALAS;440;masculino
La Araucanía;9;Purén;9208;U;CHILE MUCHO MEJOR;BENIGNO ROBERTO;QUIÑONES;384;masculino
La Araucanía;9;Purén;9208;U;CHILE MUCHO MEJOR;NIEVES DEL CARMEN;DURAN;803;femenino
La Araucanía;9;Purén;9208;U;CHILE MUCHO MEJOR;ODOVICO MAXIMILIANO;INZUNZA;548;masculino
La Araucanía;9;Renaico;9209;A;POR CHILE, SEGUIMOS;YESSICA ANGELA;ULLOA;401;femenino
La Araucanía;9;Renaico;9209;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;GENOVEVA;SEPULVEDA;456;femenino
La Araucanía;9;Renaico;9209;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;CRISTINA DEL CARMEN;VILLAGRA;491;femenino
La Araucanía;9;Renaico;9209;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JORGE ALBERTO;FRIZ;510;masculino
La Araucanía;9;Renaico;9209;T;TU COMUNA RADICAL;NATALIA ANDREA;PEDREROS;641;femenino
La Araucanía;9;Renaico;9209;U;CHILE MUCHO MEJOR;JEANETTE ALEJANDRA;MUÑOZ;382;femenino
La Araucanía;9;Traiguén;9210;G;VERDES LIBERALES POR UNA COMUNA SEGURA;IVAN;LUENGO;576;masculino
La Araucanía;9;Traiguén;9210;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ELSA OLIVIA;BENEDETTI;1042;femenino
La Araucanía;9;Traiguén;9210;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ROSANNA JEANNETTE;RATHGEB;1770;femenino
La Araucanía;9;Traiguén;9210;T;TU COMUNA RADICAL;ALICIA ANDREA;CASTILLO;633;femenino
La Araucanía;9;Traiguén;9210;U;CHILE MUCHO MEJOR;HUGO MARIO ANGEL;FUENTES;722;masculino
La Araucanía;9;Traiguén;9210;Y;REPUBLICANOS E INDEPENDIENTES;ROBERTO ENRIQUE;WEIDMANN;728;masculino
La Araucanía;9;Victoria;9211;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;HENRY;CANALES;1810;masculino
La Araucanía;9;Victoria;9211;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;CAMILO;VILLABLANCA;1284;masculino
La Araucanía;9;Victoria;9211;G;VERDES LIBERALES POR UNA COMUNA SEGURA;DENISSE ALICIA;DUFEY;1358;femenino
La Araucanía;9;Victoria;9211;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ALVARO ANTONIO;SALINAS;1186;masculino
La Araucanía;9;Victoria;9211;U;CHILE MUCHO MEJOR;GABRIEL;TORO;1172;masculino
La Araucanía;9;Victoria;9211;Y;REPUBLICANOS E INDEPENDIENTES;RICARDO ANDRES;GERMANI;916;masculino
La Araucanía;9;Vilcún;9119;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;HECTOR;SANDOVAL;1309;masculino
La Araucanía;9;Vilcún;9119;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;DANNER;BURGOS;1311;masculino
La Araucanía;9;Vilcún;9119;R;CENTRO DEMOCRATICO;PIETRO;BERNACHEA;1591;masculino
La Araucanía;9;Vilcún;9119;U;CHILE MUCHO MEJOR;VICTOR MANUEL;ROSAS;1220;masculino
La Araucanía;9;Vilcún;9119;U;CHILE MUCHO MEJOR;MARCELO;FARIAS;1145;masculino
La Araucanía;9;Vilcún;9119;U;CHILE MUCHO MEJOR;ARNOLDO ANDRES;BURGOS;1344;masculino
La Araucanía;9;Carahue;9102;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;EMILIANO;DELGADO;1494;masculino
La Araucanía;9;Carahue;9102;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;GUIDO;TRALMA;1242;masculino
La Araucanía;9;Carahue;9102;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;DAVID EDUARDO;SAN MARTIN;973;masculino
La Araucanía;9;Carahue;9102;U;CHILE MUCHO MEJOR;GRACIELA;QUILAPAN;50;femenino
La Araucanía;9;Carahue;9102;U;CHILE MUCHO MEJOR;PAOLA;RETAMAL;3129;femenino
La Araucanía;9;Carahue;9102;U;CHILE MUCHO MEJOR;JOSE;MERINO;2041;masculino
La Araucanía;9;Cholchol;9121;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;ISMAEL;CAYUL;566;masculino
La Araucanía;9;Cholchol;9121;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;DIEGO;MILLAO;791;masculino
La Araucanía;9;Cholchol;9121;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;BERNARDITA;VISCARRA;718;femenino
La Araucanía;9;Cholchol;9121;G;VERDES LIBERALES POR UNA COMUNA SEGURA;ALEJANDRA NATALY;MELLICO;1038;femenino
La Araucanía;9;Cholchol;9121;U;CHILE MUCHO MEJOR;GONZALO;TROPA;432;masculino
La Araucanía;9;Cholchol;9121;U;CHILE MUCHO MEJOR;ANDRES;NAVARRETE;469;masculino
La Araucanía;9;Cunco;9103;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;JHON;FERNANDEZ;764;masculino
La Araucanía;9;Cunco;9103;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;JUAN CARLOS;GUTIERREZ;778;masculino
La Araucanía;9;Cunco;9103;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;CLAUDIO;PERALTA;1349;masculino
La Araucanía;9;Cunco;9103;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;PATRICIA ELIZABETH;VARGAS;1108;femenino
La Araucanía;9;Cunco;9103;T;TU COMUNA RADICAL;CRISTIAN BERNARDO;MILLS;991;masculino
La Araucanía;9;Cunco;9103;U;CHILE MUCHO MEJOR;MARCIA;ESPINOZA;565;femenino
La Araucanía;9;Curarrehue;9104;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;NAYADETH VERONICA;CONTRERAS;569;femenino
La Araucanía;9;Curarrehue;9104;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ANGEL CESAR;CARRASCO;591;masculino
La Araucanía;9;Curarrehue;9104;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;SONIA MIRIAM;SABUGAL;480;femenino
La Araucanía;9;Curarrehue;9104;U;CHILE MUCHO MEJOR;JORGE ANDRES;CALFUEQUE;357;masculino
La Araucanía;9;Curarrehue;9104;U;CHILE MUCHO MEJOR;MARISOL;MARILLANCA;782;femenino
La Araucanía;9;Curarrehue;9104;Y;REPUBLICANOS E INDEPENDIENTES;MILDRET YUDIT;FLORES;384;femenino
La Araucanía;9;Freire;9105;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;VICTOR GUILLERMO;ROSALES;480;masculino
La Araucanía;9;Freire;9105;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;LUIS ALFREDO;FIGUEROA;1158;masculino
La Araucanía;9;Freire;9105;G;VERDES LIBERALES POR UNA COMUNA SEGURA;MARCOS LUIS;COLICOI;837;masculino
La Araucanía;9;Freire;9105;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;LUIS ERNESTO;GARCIA;939;masculino
La Araucanía;9;Freire;9105;U;CHILE MUCHO MEJOR;MARCELO;RIVEROS;1147;masculino
La Araucanía;9;Freire;9105;Y;REPUBLICANOS E INDEPENDIENTES;JOSE MIGUEL;INOSTROZA;630;masculino
La Araucanía;9;Gorbea;9107;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;PABLO;SIEGMUND;700;masculino
La Araucanía;9;Gorbea;9107;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ALBERTO ANDRES;VASQUEZ;399;masculino
La Araucanía;9;Gorbea;9107;R;CENTRO DEMOCRATICO;ERIC;FERRADA;808;masculino
La Araucanía;9;Gorbea;9107;T;TU COMUNA RADICAL;GABRIEL ALEJANDRO;ORDOÑEZ;1010;masculino
La Araucanía;9;Gorbea;9107;U;CHILE MUCHO MEJOR;GERARDO;RODRIGUEZ;593;masculino
La Araucanía;9;Gorbea;9107;Y;REPUBLICANOS E INDEPENDIENTES;SERGIO ERNESTO;RUIZ;537;masculino
La Araucanía;9;Loncoche;9109;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;VICTOR;VEJAR;1811;masculino
La Araucanía;9;Loncoche;9109;G;VERDES LIBERALES POR UNA COMUNA SEGURA;MATIAS;CUITIÑO;1486;masculino
La Araucanía;9;Loncoche;9109;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JOSE ALFREDO;SOTO;1213;masculino
La Araucanía;9;Loncoche;9109;R;CENTRO DEMOCRATICO;ADRIANA IRENE;QUINTANA;1442;femenino
La Araucanía;9;Loncoche;9109;R;CENTRO DEMOCRATICO;ALBERTO;VELASQUEZ;1105;masculino
La Araucanía;9;Loncoche;9109;U;CHILE MUCHO MEJOR;ELBA OLAYA;MATUZ;901;femenino
La Araucanía;9;Nueva Imperial;9111;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;LUIS;BELTRAN;989;masculino
La Araucanía;9;Nueva Imperial;9111;G;VERDES LIBERALES POR UNA COMUNA SEGURA;JUAN ORLANDO;CONSTANZO;1726;masculino
La Araucanía;9;Nueva Imperial;9111;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;MIGUEL;SUAREZ;2342;masculino
La Araucanía;9;Nueva Imperial;9111;T;TU COMUNA RADICAL;JOSE ANTONIO;CATRIL;984;masculino
La Araucanía;9;Nueva Imperial;9111;U;CHILE MUCHO MEJOR;DANIEL;LINCOVIL;1530;masculino
La Araucanía;9;Nueva Imperial;9111;Y;REPUBLICANOS E INDEPENDIENTES;MANUEL HERNAN;CONTRERAS;1209;masculino
La Araucanía;9;Padre Las Casas;9112;A;POR CHILE, SEGUIMOS;PEDRO JAVIER;VERGARA;2156;masculino
La Araucanía;9;Padre Las Casas;9112;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;JOSE LUIS;HIDALGO;3110;masculino
La Araucanía;9;Padre Las Casas;9112;G;VERDES LIBERALES POR UNA COMUNA SEGURA;MIGUEL ARNOLDO;SANTANA;3852;masculino
La Araucanía;9;Padre Las Casas;9112;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;RAUL ROBERTO;HENRIQUEZ;3478;masculino
La Araucanía;9;Padre Las Casas;9112;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;INES DEL CARMEN;ARANEDA;2789;femenino
La Araucanía;9;Padre Las Casas;9112;Y;REPUBLICANOS E INDEPENDIENTES;GUILLERMO HARRY;ROSALES;1950;masculino
La Araucanía;9;Pitrufquén;9114;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;OSVALDO;VILLARROEL;900;masculino
La Araucanía;9;Pitrufquén;9114;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;LUIS;MARICAN;796;masculino
La Araucanía;9;Pitrufquén;9114;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;PEDRO;LIZAMA;2856;masculino
La Araucanía;9;Pitrufquén;9114;G;VERDES LIBERALES POR UNA COMUNA SEGURA;DANIELA ESTRELLA;RIVERA;840;femenino
La Araucanía;9;Pitrufquén;9114;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;VALERIA;BRUN;1073;femenino
La Araucanía;9;Pitrufquén;9114;U;CHILE MUCHO MEJOR;VICTOR MANUEL;SANDOVAL;695;masculino
La Araucanía;9;Pucón;9115;A;POR CHILE, SEGUIMOS;VERONICA ELIZABETH;CASTILLO;1608;femenino
La Araucanía;9;Pucón;9115;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;ARMIN;AVILES;1092;masculino
La Araucanía;9;Pucón;9115;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;CLAUDIO GERMAN;CORTEZ;1563;masculino
La Araucanía;9;Pucón;9115;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;EMILIO ALONSO;ULLOA;886;masculino
La Araucanía;9;Pucón;9115;P;PARTIDO DE LA GENTE E INDEPENDIENTES;JULIO ORLANDO;INZUNZA;1166;masculino
La Araucanía;9;Pucón;9115;Y;REPUBLICANOS E INDEPENDIENTES;MARINA ANDREA;MATUS;659;femenino
La Araucanía;9;Saavedra;9116;A;POR CHILE, SEGUIMOS;JORGE WALDIR;REYES;700;masculino
La Araucanía;9;Saavedra;9116;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;FELIPE;VILLACURA;487;masculino
La Araucanía;9;Saavedra;9116;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;RICARDO HERNAN DEL PILAR;ZAMBRANO;587;masculino
La Araucanía;9;Saavedra;9116;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;GIOCONDA;ESPEJO;580;femenino
La Araucanía;9;Saavedra;9116;R;CENTRO DEMOCRATICO;IVAN ALIRO;JARA;644;masculino
La Araucanía;9;Saavedra;9116;U;CHILE MUCHO MEJOR;PABLO CESAR;PAINEMILLA;406;masculino
La Araucanía;9;Temuco;9101;A;POR CHILE, SEGUIMOS;ALEJANDRO;BIZAMA;4575;masculino
La Araucanía;9;Temuco;9101;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;MARIO;JORQUERA;1942;masculino
La Araucanía;9;Temuco;9101;F;PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES;ESTRELLA BELEN;QUIDEL;3937;femenino
La Araucanía;9;Temuco;9101;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;MICAELA;BECKER;10760;femenino
La Araucanía;9;Temuco;9101;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;FREDY;CARTES;5987;masculino
La Araucanía;9;Temuco;9101;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;CLAUDIA;PEÑAILILLO;7557;femenino
La Araucanía;9;Temuco;9101;R;CENTRO DEMOCRATICO;JUAN ALBERTO;NECUL;2946;masculino
La Araucanía;9;Temuco;9101;U;CHILE MUCHO MEJOR;BRUNO;HAUENSTEIN;4301;masculino
La Araucanía;9;Temuco;9101;U;CHILE MUCHO MEJOR;ESTEBAN;BARRIGA;5632;masculino
La Araucanía;9;Temuco;9101;Y;REPUBLICANOS E INDEPENDIENTES;PEDRO JULIO;GREVE;6735;masculino
La Araucanía;9;Teodoro Schmidt;9117;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;SERGIO;MORALES;940;masculino
La Araucanía;9;Teodoro Schmidt;9117;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ANA MARIA;VINEZ;703;femenino
La Araucanía;9;Teodoro Schmidt;9117;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;PATRICIO;BUSTOS;918;masculino
La Araucanía;9;Teodoro Schmidt;9117;R;CENTRO DEMOCRATICO;JUAN FERNANDO;CASTRO;438;masculino
La Araucanía;9;Teodoro Schmidt;9117;U;CHILE MUCHO MEJOR;YASMIR ENERILDA;VIDAL;503;femenino
La Araucanía;9;Teodoro Schmidt;9117;Y;REPUBLICANOS E INDEPENDIENTES;WILLY ROBERTH;VIDAL;401;masculino
La Araucanía;9;Toltén;9118;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;DIEGO;DEL RIO;1672;masculino
La Araucanía;9;Toltén;9118;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;JEREMIAS;RIVERA;460;masculino
La Araucanía;9;Toltén;9118;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;MARIA JOSE;MORENO;259;femenino
La Araucanía;9;Toltén;9118;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;RORY ESTEBAN;ARELLANO;940;masculino
La Araucanía;9;Toltén;9118;T;TU COMUNA RADICAL;NELSON SEBASTIAN;CASTRO;481;masculino
La Araucanía;9;Toltén;9118;T;TU COMUNA RADICAL;BRAULIO ESTEBAN;SILVA;395;masculino
La Araucanía;9;Villarrica;9120;A;POR CHILE, SEGUIMOS;RAUL IGNACIO;LANDINI;1926;masculino
La Araucanía;9;Villarrica;9120;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;HERMES;MEDINA;2015;masculino
La Araucanía;9;Villarrica;9120;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;RONAL SIGFFRIED;SEIFFERT;3034;masculino
La Araucanía;9;Villarrica;9120;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ROBERTO CARLOS;LAGOS;1863;masculino
La Araucanía;9;Villarrica;9120;U;CHILE MUCHO MEJOR;JAIME;BELTRAN;2176;masculino
La Araucanía;9;Villarrica;9120;Y;REPUBLICANOS E INDEPENDIENTES;MAURICIO ISMAEL;TORRES;1996;masculino
Los Lagos;10;Fresia;10104;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;KARIN;ALTAMIRANO;289;femenino
Los Lagos;10;Fresia;10104;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;CARLOS ALBERTO;ALARCON;677;masculino
Los Lagos;10;Fresia;10104;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;MARCIAL;MUÑOZ;621;masculino
Los Lagos;10;Fresia;10104;U;CHILE MUCHO MEJOR;SOLEDAD ALEJANDRA;BARRIA;474;femenino
Los Lagos;10;Fresia;10104;U;CHILE MUCHO MEJOR;YOANNA ANDREA;OVANDO;702;femenino
Los Lagos;10;Fresia;10104;Y;REPUBLICANOS E INDEPENDIENTES;JOSE HUMBERTO;ALVARADO;315;masculino
Los Lagos;10;Frutillar;10105;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;SERGIO;CARCAMO;723;masculino
Los Lagos;10;Frutillar;10105;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ROBERTO;CARDENAS;1021;masculino
Los Lagos;10;Frutillar;10105;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;ELADIO ANTONIO;RIVERA;722;masculino
Los Lagos;10;Frutillar;10105;U;CHILE MUCHO MEJOR;PATRICIA XIMENA;VELASQUEZ;1928;femenino
Los Lagos;10;Frutillar;10105;U;CHILE MUCHO MEJOR;LUIS;MILLAQUEN;1052;masculino
Los Lagos;10;Frutillar;10105;U;CHILE MUCHO MEJOR;GUSTAVO;PAREDES;705;masculino
Los Lagos;10;Llanquihue;10107;A;POR CHILE, SEGUIMOS;CRISTIAN ENRIQUE;OLAVARRIA;1622;masculino
Los Lagos;10;Llanquihue;10107;A;POR CHILE, SEGUIMOS;CONSTANZA FERNANDA;VELASQUEZ;450;femenino
Los Lagos;10;Llanquihue;10107;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;JUAN;MALDONADO;418;masculino
Los Lagos;10;Llanquihue;10107;U;CHILE MUCHO MEJOR;CARMEN GLORIA;VIDAL;474;femenino
Los Lagos;10;Llanquihue;10107;U;CHILE MUCHO MEJOR;PIERO;CARRILLANCA;1049;masculino
Los Lagos;10;Llanquihue;10107;Y;REPUBLICANOS E INDEPENDIENTES;DANIEL PATRICK;BYRNE;780;masculino
Los Lagos;10;Los Muermos;10106;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;PATRICIO;TOLEDO;2578;masculino
Los Lagos;10;Los Muermos;10106;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;HARRIET;HERNANDEZ;810;femenino
Los Lagos;10;Los Muermos;10106;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;JAVIER;MUÑOZ;1089;masculino
Los Lagos;10;Los Muermos;10106;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;FRANCISCO JAVIER;GUZMAN;662;masculino
Los Lagos;10;Los Muermos;10106;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;ANDRES;NIKLITSCHEK;1266;masculino
Los Lagos;10;Los Muermos;10106;U;CHILE MUCHO MEJOR;JULIAN BENITO;GONZALEZ;752;masculino
Los Lagos;10;Osorno;10301;E;CHILE VAMOS UDI-EVOPOLI E INDEPENDIENTES;FRANCISCO;RAZAZI;1707;masculino
Los Lagos;10;Osorno;10301;G;VERDES LIBERALES POR UNA COMUNA SEGURA;NATALI ELIZABETH;GUISSEN;2382;femenino
Los Lagos;10;Osorno;10301;I;CHILE VAMOS RENOVACIÓN NACIONAL - INDEPENDIENTES;JAVIERA IGNACIA;CABELLO;2732;femenino
Los Lagos;10;Osorno;10301;T;TU COMUNA RADICAL;JUAN CARLOS;VELASQUEZ;2580;masculino
Los Lagos;10;Osorno;10301;U;CHILE MUCHO MEJOR;MIGUEL ANGEL;ARREDONDO;7403;masculino
Los Lagos;10;Osorno;10301;U;CHILE MUCHO MEJOR;MARIA TERESA;VALDERAS;1696;femenino
Los Lagos;10;Osorno;10301;Y;REPUBLICANOS E INDEPENDIENTES;MARIA CECILIA;UBILLA;6700;femenino
